node_id,round,packet_rate,energy_remaining,energy_consumed_uJ,dist_to_ch_bs,is_cluster_head,x_pos,y_pos,label,layer1_flagged,pkt_rate_rolling_mean,pkt_rate_rolling_std,energy_drop_rate,energy_drop_rate_mean,pkt_zscore,energy_pkt_ratio,threat_label,ml_threat_score,ml_prediction,send_to_blockchain
1.0,1.0,28.4213904600561,0.958650417865736,150.29374010307,47.5533227095522,1.0,36.3256733782612,60.6850853189153,0.0,0,28.4213904600561,0.0,0.0,0.0,-0.605567625197003,29.647262738453133,0,0.016725387907213944,0,0
1.0,2.0,33.4015818937446,0.982948095241186,273.791176663748,9.4169544129388,0.0,68.8568581150549,96.5047819083881,0.0,1,30.911486176900347,3.5215271343682937,0.024297677375449966,0.012148838687724983,-0.03144825084441761,33.98098849213434,0,0.036661025398719044,0,1
1.0,3.0,46.8827656178056,1.02409158327502,319.793314448075,40.6757257229349,0.0,26.3667575320773,37.2905693680126,1.0,0,36.23524599053544,9.551326208379322,0.04114348803383394,0.021813721803094637,1.522670474960826,45.779811692294274,1,0.9928435772737448,1,1
1.0,3.0,49.8907669885488,1.02522026997862,319.793314448075,40.6757257229349,0.0,90.8835372319164,86.1278512249996,1.0,1,43.39170483336633,8.781454055175919,0.0011286867036000015,0.022189950704294636,1.8694346281098069,48.66341388877859,1,0.9996104753754491,1,1
1.0,4.0,31.5486576225502,0.980876800136137,365.952393099241,14.3148702787483,0.0,95.4812332206706,87.4645900398088,0.0,1,42.77406340963487,9.837139796461862,0.04434346984248294,0.02887188152663896,-0.24505444198493825,32.163698289605016,0,0.029937378404377584,0,1
1.0,5.0,33.6831838501629,0.892059660468074,322.869791296163,59.0614324262298,0.0,70.0586774916332,71.4698882402565,0.0,1,38.374202820420635,10.030577661981976,0.08881713966806304,0.04476309873804866,0.0010149870025656013,37.75884908150637,0,0.06997020415963869,0,1
1.0,6.0,37.385178911124,0.910154740335948,432.314055247769,41.1083676356664,0.0,14.7731680764079,28.0256087506034,0.0,0,34.20567346127904,2.953132528906715,0.018095079867874064,0.050418563126140015,0.4277831376961656,41.07558438001472,0,0.2114216204613502,0,0
1.0,7.0,30.7506948136722,0.90239146686187,267.493813738443,10.1524243477426,0.0,95.4635383665688,35.6400385615006,0.0,1,33.9396858583197,3.324671377741942,0.007763273474078014,0.0382251643366717,-0.33704406019332184,34.0768523041973,0,0.04954613038692434,0,1
1.0,8.0,29.9462001886112,0.862636785398712,267.436194297912,49.1995068874431,0.0,28.5113024629268,53.7065160084286,0.0,0,32.69402463780247,4.082523632817706,0.03975468146315797,0.02187101160170335,-0.4297866699825118,34.71468639038346,0,0.0,0,0
1.0,9.0,26.4256401676334,0.846227206521817,173.768682649571,49.7685248318684,0.0,77.0967060262436,42.0454864288032,0.0,0,29.04084505663894,2.3002772352580956,0.01640957887689498,0.021309177938043655,-0.835638883401849,31.227557724941075,0,0.0,0,0
1.0,10.0,29.507019388171,0.817247619651375,152.993763017597,39.2178489358261,0.0,69.46807875505,71.5612208480584,0.0,1,28.626286581471874,1.918424724330791,0.028979586870441998,0.028381282403498315,-0.4804156889135474,36.105315663620466,0,0.0,0,1
1.0,11.0,22.224804249681,0.883567384029458,440.946754357452,6.01403387443537,0.0,62.713141325495,82.5447672506417,0.0,1,26.052487935161807,3.6554201225388296,0.06631976437808296,0.03723631004180664,-1.3199136991565623,25.153462540529322,0,0.0,0,1
1.0,12.0,32.438807421185,0.796841516353168,261.774946594343,40.1231782066118,0.0,82.678117536876,20.8657107771873,0.0,0,28.056877019679003,5.259149157757826,0.08672586767628998,0.060675072974938314,-0.14243745380748027,40.70918249900186,0,0.011210064259208978,0,0
1.0,13.0,31.060298945463,0.845136272790508,292.001987900631,54.5121721709361,0.0,53.1846776256081,3.82433903669057,0.0,0,28.574636872109668,5.542143281624319,0.048294756437339936,0.06711346283057096,-0.3013527152304915,36.7517797941947,0,0.007630124366651313,0,0
1.0,14.0,22.2356503780409,0.788262942181716,201.410607321171,58.5539938963052,0.0,25.8224281890209,50.7008729510076,0.0,0,28.578252248229635,5.5359299369844175,0.05687333060879196,0.06396465157414062,-1.318663351150658,28.208381974822064,0,0.0,0,0
1.0,15.0,35.1831401114747,0.769315404164691,258.854017966787,15.5870646770013,0.0,95.1552235783301,55.2548491861153,0.0,1,29.49302981165954,6.614500888402162,0.01894753801702498,0.041371875021052294,0.17393082001157395,45.73299090076713,0,0.14317293286717622,0,1
1.0,16.0,29.2052009566522,0.77188726782461,328.132966184558,45.5913811675361,0.0,50.6495273971574,88.0829016528947,0.0,1,28.874663815389273,6.480070501210528,0.002571863659919016,0.026130910761911985,-0.5152094938061668,37.836047228649235,0,0.04280421336258544,0,1
1.0,17.0,32.2437864321875,0.738192249622934,414.300049975502,42.8524783344253,0.0,81.0731720152108,73.4400950088024,0.0,1,32.21070916677147,2.989106842152923,0.033695018201676086,0.018404806626206693,-0.16491958721132433,43.67932983491449,0,0.08618231884427374,0,1
1.0,18.0,35.1736884806055,0.703908303547005,176.349643933603,7.22470520966091,0.0,21.8713367483155,59.9131413737993,0.0,0,32.2075586231484,2.9844086803766086,0.034283946075928995,0.023516942645841366,0.17284123049006872,49.96906320653099,0,0.13769628307888282,0,0
1.0,19.0,48.3195504289687,0.691639218514331,410.674034297152,46.7512974864629,0.0,48.2947693653621,33.0372384604072,1.0,0,38.579008447253905,8.561816400536307,0.012269085032673988,0.026749349770093023,1.6883038663369712,69.862262395268,1,0.9940566046510795,1,1
1.0,19.0,52.6945244227968,0.656944056263267,410.674034297152,46.7512974864629,0.0,71.4091931017885,72.3211438941373,1.0,1,45.39592111079034,9.118970847682327,0.03469516225106395,0.027082731119888976,2.1926534210859403,80.21146353170785,1,0.9887686924591624,1,1
1.0,20.0,22.2138141452005,0.669649125952946,188.405634602627,17.1108755426875,1.0,43.6952311328558,7.74102037493918,0.0,0,41.07596299898867,16.48091605155839,0.012705069689678994,0.01988977232447231,-1.3211806448136574,33.1722690465997,0,0.0,0,0
2.0,1.0,38.2611504639627,0.960355588456038,383.15929696153,40.3870070947279,0.0,50.9373618407544,12.2173984055354,0.0,0,38.2611504639627,0.0,0.0,0.0,1.1796154988172032,39.84056643530193,0,0.2132593868361884,0,0
2.0,2.0,33.4619330335707,1.00498969100063,161.942966286972,49.8271458845305,0.0,86.2775609212787,79.1798769954872,0.0,1,35.8615417487667,3.393559189418857,0.04463410254459199,0.022317051272295996,0.3441019015747557,33.295764163003305,0,0.16248537991033762,0,1
2.0,3.0,29.8381192663998,0.930726565551959,302.266088820634,22.7786349730361,0.0,20.8214763937407,89.9123780985353,0.0,0,33.8537342546444,4.225162101790366,0.07426312544867097,0.03963240933108766,-0.2867813039186781,32.05891860386083,0,0.01778915725350457,0,0
2.0,4.0,32.5575058817733,0.963289950204992,338.259465822396,11.9395159047154,0.0,32.4322776264714,13.3107524916398,0.0,0,31.9525193939146,1.8861370688931987,0.03256338465303299,0.050486870882098654,0.1866468176986613,33.79820590533415,0,0.023716033158410525,0,0
2.0,5.0,32.7352949105553,0.928905914478553,412.916707627227,52.8527114457442,0.0,43.4058777392235,79.5351421127149,0.0,0,31.710306686242802,1.6237969503458813,0.034384035726439,0.04707018194271432,0.21759877041645093,35.24066233152267,0,0.01848640740081807,0,0
2.0,6.0,34.886299516903,0.915227783909796,250.398226787795,36.0014435613417,1.0,77.6711777890913,7.06647540502032,0.0,0,33.39303343641053,1.2962580472462992,0.013678130568756997,0.026875183649409662,0.5920751558691207,38.117572491405994,0,0.061029952753365396,0,0
2.0,7.0,26.2381214186959,0.843498044694539,428.407999383018,16.8225289163569,0.0,27.3549975960195,53.7157672696301,0.0,0,31.286571948718063,4.502426542398335,0.07172973921525694,0.039930635170150976,-0.9135183074877109,31.106284688440464,0,0.002967955539789524,0,0
2.0,8.0,27.8861769047176,0.905738432058964,319.163703443546,15.1542830805684,0.0,47.8546688725516,85.6773622996776,0.0,1,29.670199280105503,4.591818591962306,0.06224038736442494,0.049216085716146295,-0.6266022034451669,30.78829950168516,0,0.0,0,1
2.0,9.0,26.631809297132,0.900218169930787,299.848846102469,39.6269532322212,0.0,85.5068230402971,57.1569007713406,0.0,1,26.918702540181837,0.8606698094694528,0.0055202621281770226,0.046496796235952965,-0.8449797217133158,29.583694934178727,0,0.0,0,1
2.0,10.0,32.0045089130828,0.851863125707662,446.741925313587,56.0356974519214,0.0,29.8619556555497,49.1134284670364,0.0,0,28.84083170497747,2.810693798967399,0.04835504422312498,0.038705231238575645,0.09037352037963771,37.569969138559465,0,0.005070805106301124,0,0
2.0,11.0,29.5368729455129,0.829179655931006,386.452940322097,57.0726691515082,0.0,41.7945857488394,36.270661460539,0.0,0,29.391063718575904,2.6893159983171118,0.02268346977665603,0.025519592042652677,-0.33922639540929395,35.62175833968151,0,0.006666666666666667,0,0
2.0,12.0,37.7770349673523,0.86753192516445,238.746790820752,37.1844834556121,0.0,5.72742667911569,96.7044332880997,0.0,1,33.10613894198267,4.229096721165345,0.038352269233444036,0.036463594411075016,1.0953340329489791,43.54536164744556,0,0.49208984600587624,0,1
2.0,13.0,22.1012326005897,0.787187170262299,295.387690226015,24.3499092368318,0.0,66.0500076769755,44.066460775855,0.0,0,29.8050468378183,7.841341268420573,0.08034475490215098,0.04712683130408368,-1.6337246552808862,28.076174713379327,0,0.0,0,0
2.0,14.0,26.0895445147508,0.772947183467489,196.091287003313,33.6915275755304,0.0,16.0654188859681,14.8394723487364,0.0,0,28.6559373608976,8.14693035081404,0.014239986794809978,0.04431233697680167,-0.9393846128349512,33.753290418138555,0,0.0,0,0
2.0,15.0,35.7371189299692,0.800926561328043,305.820639173289,40.5267591952278,0.0,43.1990761007215,91.5494955397944,0.0,1,27.975965348436564,7.010940498125934,0.027979377860553933,0.040854706519171634,0.7401974692931622,44.619664318596264,0,0.1209968572841633,0,1
2.0,16.0,46.292089887048,0.754579558829698,304.018193491835,6.75327485072383,0.0,61.296544463655,84.5758472132284,1.0,1,36.03958444392267,10.104668422084915,0.046347002498345,0.029522122384569638,2.5777515874482444,61.34810835683842,1,0.9978870494602522,1,1
2.0,17.0,34.8113931976627,0.702752497432444,366.646430777846,16.7588649378224,0.0,84.1304220760187,18.5706006748669,0.0,0,38.94686733822663,6.37796697636864,0.051827061397254015,0.04205114725205098,0.5790344363867486,49.53570964050469,0,0.09546763726864264,0,0
